Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,label,attack_type
389,493,11,4,172,326,79,0,15.63636364,31.4492376,163,0,81.5,94.10809388,1010141.988,30425.96349,35.21428571,26.82472617,75,1,493,49.3,42.124287,119,1,287,95.66666667,160.5033748,281,3,0,0,0,0,368,144,22312.37323,8113.590264,0,163,31.125,57.86060836,3347.85,0,0,0,1,0,0,0,0,0,33.2,15.63636364,81.5,368,0,0,0,0,0,0,11,172,4,326,29200,2081,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
389,420,11,4,172,326,79,0,15.63636364,31.4492376,163,0,81.5,94.10809388,1185714.286,35714.28571,30.0,24.35632914,71,1,420,42.0,36.37764882,123,1,242,80.66666667,98.16482737,191,3,0,0,0,0,368,144,26190.47619,9523.809524,0,163,31.125,57.86060836,3347.85,0,0,0,1,0,0,0,0,0,33.2,15.63636364,81.5,368,0,0,0,0,0,0,11,172,4,326,29200,2081,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
53566,1,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,2081,237,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
88,1170,9,6,3226,3232,1613,0,358.4444444,711.2661441,1616,0,538.6666667,834.4988117,5519658.12,12820.51282,83.57142857,221.9936639,848,1,1170,146.25,342.7467828,984,1,1047,209.4,361.2489446,848,4,0,0,0,0,304,208,7692.307692,5128.205128,0,1616,403.625,722.0267654,521322.65,0,0,0,1,0,0,0,0,0,430.5333333,358.4444444,538.6666667,304,0,0,0,0,0,0,9,3226,6,3232,29200,2081,2,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
51130,10,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,200000.0,10.0,0.0,10,10,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,100000.0,100000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,2081,254,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
88,1155,9,6,3226,3232,1613,0,358.4444444,711.2661441,1616,0,538.6666667,834.4988117,5591341.991,12987.01299,82.5,207.7101346,801,1,1155,144.375,302.1806165,890,1,1006,201.2,340.3104465,801,4,0,0,0,0,304,208,7792.207792,5194.805195,0,1616,403.625,722.0267654,521322.65,0,0,0,1,0,0,0,0,0,430.5333333,358.4444444,538.6666667,304,0,0,0,0,0,0,9,3226,6,3232,29200,2081,2,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
0,106007973,26,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.245264571,4240318.92,8677062.222,27200000,1,106000000,4240318.92,8677062.222,27200000,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0.245264571,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,26,0,0,0,-1,-1,0,0,1730944.25,2273625.292,4789258,19,19800000.0,8154880.571,27200000,7234941,BENIGN,BruteForce
123,64015367,4,4,192,192,48,48,48.0,0.0,48,48,48.0,0.0,5.99855969,0.124969994,9145052.429,24200000.0,64000000,3,64000000,21300000.0,37000000.0,64000000,3,64000000,21300000.0,37000000.0,64000000,4,0,0,0,0,80,80,0.062484997,0.062484997,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,54.0,48.0,48.0,80,0,0,0,0,0,0,4,192,4,192,-1,-1,3,20,139.0,0.0,139,139,64000000.0,0.0,64000000,64000000,BENIGN,BruteForce
88,1260,9,6,3074,3010,1537,0,341.5555556,677.7532942,1505,0,501.6666667,777.1786581,4828571.429,11904.7619,90.0,252.5314908,964,1,1260,157.5,364.6411151,1056,1,1160,232.0,412.8686232,964,4,0,0,0,0,204,144,7142.857143,4761.904762,0,1537,380.25,680.2620573,462756.4667,0,0,0,1,0,0,0,0,0,405.6,341.5555556,501.6666667,204,0,0,0,0,0,0,9,3074,6,3010,8192,2053,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
88,491,7,4,2686,2744,1343,0,383.7142857,655.316899,1372,0,686.0,792.1245693,11100000.0,22403.25866,49.1,93.42192224,307,1,491,81.83333333,134.2645399,346,1,387,129.0,217.3729514,380,3,0,0,0,0,164,104,14256.61914,8146.639511,0,1372,452.5,668.4439869,446817.3636,0,0,0,1,0,0,0,0,0,493.6363636,383.7142857,686.0,164,0,0,0,0,0,0,7,2686,4,2744,8192,2053,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
88,1344,9,6,3076,3010,1538,0,341.7777778,678.1942527,1505,0,501.6666667,777.1786581,4528273.81,11160.71429,96.0,278.5202658,1061,0,1344,168.0,380.598401,1107,1,1244,248.8,456.871645,1061,3,0,0,0,0,204,144,6696.428571,4464.285714,0,1538,380.375,680.4888316,463065.05,0,0,0,1,0,0,0,0,0,405.7333333,341.7777778,501.6666667,204,0,0,0,0,0,0,9,3076,6,3010,8192,2053,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
88,689,7,4,2688,2744,1344,0,384.0,655.804849,1372,0,686.0,792.1245693,7883889.695,15965.16691,68.9,145.5315544,479,1,689,114.8333333,210.0803814,541,1,633,211.0,280.5922308,535,49,0,0,0,0,164,104,10159.65167,5805.515239,0,1372,452.6666667,668.6862742,447141.3333,0,0,0,1,0,0,0,0,0,493.8181818,384.0,686.0,164,0,0,0,0,0,0,7,2688,4,2744,8192,2053,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
56922,4,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,250000.0,250000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,2053,251,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
88,691,7,4,466,414,233,0,66.57142857,113.6923585,207,0,103.5,119.5115057,1273516.643,15918.95803,69.1,107.661455,367,1,691,115.1666667,177.2584742,474,1,581,193.6666667,252.3020676,485,48,0,0,0,0,164,104,10130.24602,5788.712012,0,233,73.33333333,108.6038115,11794.78788,0,0,0,1,0,0,0,0,0,80.0,66.57142857,103.5,164,0,0,0,0,0,0,7,466,4,414,8192,2053,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
88,914,9,4,626,3064,313,0,69.55555556,138.0200267,1532,0,766.0,884.5006124,4037199.125,14223.19475,76.16666667,191.7364827,680,1,914,114.25,276.512335,796,1,824,274.6666667,393.4645261,729,47,0,0,0,0,204,104,9846.827133,4376.367615,0,1532,263.5714286,548.9435608,301339.033,0,0,0,1,0,0,0,0,0,283.8461538,69.55555556,766.0,204,0,0,0,0,0,0,9,626,4,3064,8192,2053,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
88,1103,9,6,3104,3036,1552,0,344.8888889,684.3676725,1518,0,506.0,783.8918293,5566636.446,13599.27471,78.78571429,219.8258676,839,1,1103,137.875,304.5119925,889,1,1011,202.2,361.5192941,844,3,0,0,0,0,204,144,8159.564823,5439.709882,0,1552,383.75,686.5289991,471322.0667,0,0,0,1,0,0,0,0,0,409.3333333,344.8888889,506.0,204,0,0,0,0,0,0,9,3104,6,3036,8192,2053,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
88,534,7,4,2794,2820,1397,0,399.1428571,681.666201,1410,0,705.0,814.0638796,10500000.0,20599.25094,53.4,85.93304887,292,2,534,89.0,146.4581852,385,2,448,149.3333333,173.782431,350,49,0,0,0,0,164,104,13108.61423,7490.636704,0,1410,467.8333333,691.0467467,477545.6061,0,0,0,1,0,0,0,0,0,510.3636364,399.1428571,705.0,164,0,0,0,0,0,0,7,2794,4,2820,8192,2053,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
1034,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.3333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,166666.6667,166666.6667,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,2053,251,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
88,914,9,6,3130,3048,1565,0,347.7777778,690.1001336,1524,0,508.0,786.9902159,6759299.781,16411.37856,65.28571429,175.8195879,673,1,914,114.25,255.765378,744,1,868,173.6,280.9418089,673,5,0,0,0,0,204,144,9846.827133,6564.551422,0,1565,386.125,690.8025164,477208.1167,0,0,0,1,0,0,0,0,0,411.8666667,347.7777778,508.0,204,0,0,0,0,0,0,9,3130,6,3048,8192,2053,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
389,4574,13,13,4130,5688,1672,0,317.6923077,614.2608546,2634,0,437.5384615,818.9074648,2146480.105,5684.30258,182.96,508.6714296,2462,1,4574,381.1666667,758.2568326,2462,3,4480,373.3333333,761.705065,2615,1,0,0,0,0,284,284,2842.15129,2842.15129,0,2634,363.6296296,701.8048791,492530.0883,0,0,0,1,0,0,0,0,1,377.6153846,317.6923077,437.5384615,284,0,0,0,0,0,0,13,4130,13,5688,8192,0,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
88,2080,7,4,472,414,236,0,67.42857143,115.1562086,207,0,103.5,119.5115057,425961.5385,5288.461538,208.0,364.4243558,1059,1,2080,346.6666667,534.1829899,1076,1,1482,494.0,851.3031188,1477,2,0,0,0,0,164,104,3365.384615,1923.076923,0,236,73.83333333,109.4090185,11970.33333,0,0,0,1,0,0,0,0,0,80.54545455,67.42857143,103.5,164,0,0,0,0,0,0,7,472,4,414,8192,256,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
88,1901,9,4,632,3112,316,0,70.22222222,139.3429024,1556,0,778.0,898.3570189,1969489.742,6838.506049,158.4166667,307.8386408,815,1,1901,237.625,416.6807402,956,1,1634,544.6666667,938.1963192,1628,1,0,0,0,0,204,104,4734.350342,2104.155708,0,1556,267.4285714,557.5172594,310825.4945,0,0,0,1,0,0,0,0,0,288.0,70.22222222,778.0,204,0,0,0,0,0,0,9,632,4,3112,8192,2053,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
88,1577,9,6,3122,3040,1561,0,346.8888889,688.3362994,1520,0,506.6666667,784.9246248,3907419.15,9511.731135,112.6428571,231.0849351,749,1,1577,197.125,334.9342953,888,1,1371,274.2,370.8277228,749,2,0,0,0,0,204,144,5707.038681,3804.692454,0,1561,385.125,689.0138726,474740.1167,0,0,0,1,0,0,0,0,0,410.8,346.8888889,506.6666667,204,0,0,0,0,0,0,9,3122,6,3040,8192,2053,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
88,9742,9,6,3078,2992,1539,0,342.0,678.6352113,1496,0,498.6666667,772.5310781,623075.3439,1539.724902,695.8571429,2126.827969,8038,3,9742,1217.75,2782.267151,8038,3,1527,305.4,372.7422702,732,5,0,0,0,0,204,144,923.8349415,615.889961,0,1539,379.375,678.7374431,460684.5167,0,0,0,1,0,0,0,0,0,404.6666667,342.0,498.6666667,204,0,0,0,0,0,0,9,3078,6,2992,8192,2053,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
88,1396,7,4,2856,2884,1428,0,408.0,696.7926521,1442,0,721.0,832.5390882,4111747.851,7879.65616,139.6,251.7283368,773,2,1396,232.6666667,396.3012322,977,2,1157,385.6666667,661.9322725,1150,3,0,0,0,0,164,104,5014.326648,2865.329513,0,1442,478.3333333,706.5577675,499223.8788,0,0,0,1,0,0,0,0,0,521.8181818,408.0,721.0,164,0,0,0,0,0,0,7,2856,4,2884,8192,2053,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
88,1840,8,6,5038,258,2519,0,629.75,958.1053849,129,0,43.0,66.61531355,2878260.87,7608.695652,141.5384615,254.4653268,784,1,1840,262.8571429,424.8056138,929,2,1416,283.2,403.5767585,879,1,0,0,0,0,184,144,4347.826087,3260.869565,0,2519,353.0666667,744.5939897,554420.2095,0,0,0,1,0,0,0,0,0,378.2857143,629.75,43.0,184,0,0,0,0,0,0,8,5038,6,258,8192,2053,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
88,1706,7,4,472,414,236,0,67.42857143,115.1562086,207,0,103.5,119.5115057,519343.4936,6447.831184,170.6,230.4855744,662,3,1706,284.3333333,324.0368292,711,3,1389,463.0,795.0113207,1381,4,0,0,0,0,164,104,4103.165299,2344.665885,0,236,73.83333333,109.4090185,11970.33333,0,0,0,1,0,0,0,0,0,80.54545455,67.42857143,103.5,164,0,0,0,0,0,0,7,472,4,414,8192,2053,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
88,2104,9,4,632,3112,316,0,70.22222222,139.3429024,1556,0,778.0,898.3570189,1779467.681,6178.707224,175.3333333,251.8128213,678,3,2104,263.0,320.0044643,757,3,1568,522.6666667,899.2231833,1561,3,0,0,0,0,204,104,4277.56654,1901.140684,0,1556,267.4285714,557.5172594,310825.4945,0,0,0,1,0,0,0,0,0,288.0,70.22222222,778.0,204,0,0,0,0,0,0,9,632,4,3112,8192,2053,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
88,1249,9,6,3122,3040,1561,0,346.8888889,688.3362994,1520,0,506.6666667,784.9246248,4933546.837,12009.60769,89.21428571,191.87463,725,1,1249,156.125,316.6699217,917,1,1056,211.2,318.4622427,725,3,0,0,0,0,204,144,7205.764612,4803.843074,0,1561,385.125,689.0138726,474740.1167,0,0,0,1,0,0,0,0,0,410.8,346.8888889,506.6666667,204,0,0,0,0,0,0,9,3122,6,3040,8192,2053,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
88,9267,9,6,3096,3028,1548,0,344.0,682.6038383,1514,0,504.6666667,781.8262382,660839.5381,1618.646811,661.9285714,2122.800815,7999,3,9267,1158.375,2783.899882,7999,3,1155,231.0,359.0348173,825,3,0,0,0,0,204,144,971.1880868,647.4587245,0,1548,382.75,684.7402914,468869.2667,0,0,0,1,0,0,0,0,0,408.2666667,344.0,504.6666667,204,0,0,0,0,0,0,9,3096,6,3028,8192,2053,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
88,3788,7,4,2842,2868,1421,0,406.0,693.3770018,1434,0,717.0,827.920286,1507391.763,2903.907075,378.8,568.5073634,1636,1,3788,631.3333333,787.6790378,1956,1,2137,712.3333333,1189.842987,2086,3,0,0,0,0,164,104,1847.940866,1055.966209,0,1434,475.8333333,702.8633429,494016.8788,0,0,0,1,0,0,0,0,0,519.0909091,406.0,717.0,164,0,0,0,0,0,0,7,2842,4,2868,8192,2053,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
389,1447028,19,13,5260,9232,1536,0,276.8421053,475.8584364,2634,0,710.1538462,801.2267517,10015.01008,22.11429219,46678.32258,184860.3321,1016548,2,1447028,80390.44444,239692.5104,1016548,3,230817,19234.75,37246.07707,110410,2,0,0,0,0,404,284,13.13036099,8.983931202,0,2634,439.1515152,647.7764912,419614.3826,0,0,0,1,0,0,0,0,0,452.875,276.8421053,710.1538462,404,0,0,0,0,0,0,19,5260,13,9232,8192,2050,10,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
88,662,7,4,466,412,233,0,66.57142857,113.6923585,206,0,103.0,118.9341555,1326283.988,16616.3142,66.2,131.312858,425,1,662,110.3333333,214.547586,545,1,492,164.0,277.9946043,485,3,0,0,0,0,164,104,10574.01813,6042.296073,0,233,73.16666667,108.3805026,11746.33333,0,0,0,1,0,0,0,0,0,79.81818182,66.57142857,103.0,164,0,0,0,0,0,0,7,466,4,412,8192,2053,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
88,885,9,4,626,3064,313,0,69.55555556,138.0200267,1532,0,766.0,884.5006124,4169491.525,14689.26554,73.75,200.3597333,707,1,885,110.625,246.4032337,717,1,783,261.0,445.1381808,775,3,0,0,0,0,204,104,10169.49153,4519.774011,0,1532,263.5714286,548.9435608,301339.033,0,0,0,1,0,0,0,0,0,283.8461538,69.55555556,766.0,204,0,0,0,0,0,0,9,626,4,3064,8192,2053,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
88,599,7,4,466,414,233,0,66.57142857,113.6923585,207,0,103.5,119.5115057,1469115.192,18363.9399,59.9,107.5292725,354,1,599,99.83333333,173.1501275,450,1,427,142.3333333,241.3324125,421,3,0,0,0,0,164,104,11686.14357,6677.796327,0,233,73.33333333,108.6038115,11794.78788,0,0,0,1,0,0,0,0,0,80.0,66.57142857,103.5,164,0,0,0,0,0,0,7,466,4,414,8192,2053,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
88,815,9,4,626,3064,313,0,69.55555556,138.0200267,1532,0,766.0,884.5006124,4527607.362,15950.92025,67.91666667,198.3135526,696,1,815,101.875,259.0986781,741,1,730,243.3333333,414.5386994,722,3,0,0,0,0,204,104,11042.94479,4907.97546,0,1532,263.5714286,548.9435608,301339.033,0,0,0,1,0,0,0,0,0,283.8461538,69.55555556,766.0,204,0,0,0,0,0,0,9,626,4,3064,8192,2053,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
88,1099,9,6,3176,3106,1588,0,352.8888889,700.2421803,1553,0,517.6666667,801.9657516,5716105.551,13648.77161,78.5,194.3176424,746,1,1099,137.375,300.7637599,875,1,982,196.4,315.4509471,746,4,0,0,0,0,204,144,8189.262966,5459.508644,0,1588,392.625,702.4070876,493375.7167,0,0,0,1,0,0,0,0,0,418.8,352.8888889,517.6666667,204,0,0,0,0,0,0,9,3176,6,3106,8192,2053,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
88,1200,9,6,3150,3086,1575,0,350.0,694.5097192,1543,0,514.3333333,796.8017738,5196666.667,12500.0,85.71428571,221.0180739,848,1,1200,150.0,334.5888735,972,1,1100,220.0,359.7096051,848,3,0,0,0,0,204,144,7500.0,5000.0,0,1575,389.75,697.254951,486164.4667,0,0,0,1,0,0,0,0,0,415.7333333,350.0,514.3333333,204,0,0,0,0,0,0,9,3150,6,3086,8192,2053,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
88,558,7,4,2762,2820,1381,0,394.5714286,673.8590004,1410,0,705.0,814.0638796,10000000.0,19713.26165,55.8,90.52906225,306,1,558,93.0,127.622882,339,1,513,171.0,251.2906684,460,4,0,0,0,0,164,104,12544.80287,7168.458781,0,1410,465.1666667,687.1523363,472178.3333,0,0,0,1,0,0,0,0,0,507.4545455,394.5714286,705.0,164,0,0,0,0,0,0,7,2762,4,2820,8192,2053,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
389,495,11,4,172,326,79,0,15.63636364,31.4492376,163,0,81.5,94.10809388,1006060.606,30303.0303,35.35714286,27.78103156,79,0,495,49.5,40.87990541,123,0,285,95.0,160.2154799,280,2,0,0,0,0,368,144,22222.22222,8080.808081,0,163,31.125,57.86060836,3347.85,0,0,0,1,0,0,0,0,0,33.2,15.63636364,81.5,368,0,0,0,0,0,0,11,172,4,326,29200,2081,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
88,1139,10,6,3150,3152,1575,0,315.0,632.5616351,1576,0,525.3333333,813.8429005,5532923.617,14047.41001,75.93333333,207.9565431,823,1,1139,126.5555556,286.8340597,887,1,1011,202.2,350.8599436,823,4,0,0,0,0,336,208,8779.631255,5267.778753,0,1576,370.7058824,671.9757031,451551.3456,0,0,0,1,0,0,0,0,0,393.875,315.0,525.3333333,336,0,0,0,0,0,0,10,3150,6,3152,29200,2081,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
389,26534,17,12,3452,6654,1313,0,203.0588235,425.7784739,3069,0,554.5,977.7881812,380869.8274,1092.937363,947.6428571,4642.216315,24628,1,26534,1658.375,6128.181241,24628,1,26442,2403.818182,7574.998017,25239,3,0,0,0,0,560,388,640.6874199,452.2499435,0,3069,336.8666667,704.7521322,496675.5678,0,0,0,1,0,0,0,0,0,348.4827586,203.0588235,554.5,560,0,0,0,0,0,0,17,3452,12,6654,29200,0,10,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
88,1085,9,6,3150,3152,1575,0,350.0,694.5097192,1576,0,525.3333333,813.8429005,5808294.931,13824.88479,77.5,218.8475936,834,1,1085,135.625,327.1207455,942,1,990,198.0,360.8649332,834,1,0,0,0,0,304,208,8294.930876,5529.953917,0,1576,393.875,704.585067,496440.1167,0,0,0,1,0,0,0,0,0,420.1333333,350.0,525.3333333,304,0,0,0,0,0,0,9,3150,6,3152,29200,2081,2,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
88,1281,9,6,3176,3106,1588,0,352.8888889,700.2421803,1553,0,517.6666667,801.9657516,4903981.265,11709.60187,91.5,207.1598231,786,1,1281,160.125,294.8909908,863,1,1155,231.0,346.1206437,786,3,0,0,0,0,204,144,7025.761124,4683.840749,0,1588,392.625,702.4070876,493375.7167,0,0,0,1,0,0,0,0,0,418.8,352.8888889,517.6666667,204,0,0,0,0,0,0,9,3176,6,3106,8192,2053,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
389,5167,13,11,4130,5688,1672,0,317.6923077,614.2608546,2634,0,517.0909091,871.4825821,1900135.475,4644.861622,224.6521739,658.0233215,3074,1,5167,430.5833333,940.6241118,3074,1,5098,509.8,995.7235002,3180,1,0,0,0,0,284,244,2515.966712,2128.89491,0,2634,392.72,722.2699472,521673.8767,0,0,0,1,0,0,0,0,0,409.0833333,317.6923077,517.0909091,284,0,0,0,0,0,0,13,4130,11,5688,8192,0,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
53,46870,1,1,44,240,44,44,44.0,0.0,240,240,240.0,0.0,6059.312993,42.67121826,46870.0,0.0,46870,46870,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,21.33560913,21.33560913,44,240,109.3333333,113.1606528,12805.33333,0,0,0,0,0,0,0,0,1,164.0,44.0,240.0,20,0,0,0,0,0,0,1,44,1,240,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
389,437,10,4,165,326,79,0,16.5,33.01262385,163,0,81.5,94.10809388,1123569.794,32036.61327,33.61538462,20.42277512,49,1,437,48.55555556,33.27953993,108,1,280,93.33333333,119.6258055,229,3,0,0,0,0,336,144,22883.29519,9153.318078,0,163,32.73333333,59.52006464,3542.638095,0,0,0,1,0,0,0,0,0,35.07142857,16.5,81.5,336,0,0,0,0,0,0,10,165,4,326,29200,2081,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
389,1,2,0,7,0,7,0,3.5,4.949747468,0,0,0.0,0.0,7000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,64,0,2000000.0,0.0,0,7,4.666666667,4.041451884,16.33333333,0,1,0,0,1,0,0,0,0,7.0,3.5,0.0,64,0,0,0,0,0,0,2,7,0,0,237,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
88,1076,9,6,3150,3152,1575,0,350.0,694.5097192,1576,0,525.3333333,813.8429005,5856877.323,13940.52045,76.85714286,206.2570678,788,0,1076,134.5,315.0233551,908,0,1057,211.4,326.6072565,788,1,0,0,0,0,304,208,8364.312268,5576.208178,0,1576,393.875,704.585067,496440.1167,0,0,0,1,0,0,0,0,0,420.1333333,350.0,525.3333333,304,0,0,0,0,0,0,9,3150,6,3152,29200,2081,2,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
389,534,11,4,172,326,79,0,15.63636364,31.4492376,163,0,81.5,94.10809388,932584.2697,28089.88764,38.14285714,31.28493651,108,1,534,53.4,37.62446013,129,1,324,108.0,181.0,317,3,0,0,0,0,368,144,20599.25094,7490.636704,0,163,31.125,57.86060836,3347.85,0,0,0,1,0,0,0,0,0,33.2,15.63636364,81.5,368,0,0,0,0,0,0,11,172,4,326,29200,2081,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
88,1195,10,6,3150,3152,1575,0,315.0,632.5616351,1576,0,525.3333333,813.8429005,5273640.167,13389.12134,79.66666667,231.4950375,913,1,1195,132.7777778,327.3873004,1002,1,1102,220.4,390.7413467,913,3,0,0,0,0,336,208,8368.200837,5020.920502,0,1576,370.7058824,671.9757031,451551.3456,0,0,0,1,0,0,0,0,0,393.875,315.0,525.3333333,336,0,0,0,0,0,0,10,3150,6,3152,29200,2081,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
389,14737,17,12,3452,6654,1313,0,203.0588235,425.7784739,1621,0,554.5,727.5332545,685756.9383,1967.836059,526.3214286,2431.659136,12919,0,14737,921.0625,3206.354679,12919,0,14569,1324.454545,4048.099044,13522,1,0,0,0,0,560,400,1153.559069,814.2769899,0,1621,336.8666667,578.6183146,334799.154,0,0,0,1,0,0,0,0,0,348.4827586,203.0588235,554.5,560,0,0,0,0,0,0,17,3452,12,6654,29200,2075,10,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
